timestamp,open,high,low,close,volume,marketcap
2025-04-08 22:09:47.336000+00:00,0.142898,0.156152,0.142488,0.142898,1953454331,21322436691
2025-04-08 22:10:50.291000+00:00,0.142912,0.156152,0.142488,0.142912,1953204276,21322436691
2025-04-08 22:12:04.206000+00:00,0.142942,0.156152,0.142488,0.142942,1953253228,21259485047
2025-04-08 22:14:15.118000+00:00,0.142911,0.156152,0.142488,0.142911,1953076375,21259485047
2025-04-08 22:15:13.629000+00:00,0.142863,0.156152,0.142488,0.142863,1951459509,21259485047
