timestamp,open,high,low,close,volume,marketcap
2025-04-08 22:09:41.836000+00:00,1466.24,1607.67,1459.8,1466.24,21688453112,177121062784
2025-04-08 22:10:32.496000+00:00,1466.08,1607.67,1459.8,1466.08,21602133112,177121062784
2025-04-08 22:12:23.909000+00:00,1466.22,1607.67,1459.8,1466.22,21538459933,176904156802
2025-04-08 22:14:48.855000+00:00,1464.57,1607.67,1459.8,1464.57,20391282525,176904156802
2025-04-08 22:14:48.855000+00:00,1464.57,1607.67,1459.8,1464.57,20391282525,176904156802
